beta_0_std,beta_1_std,beta_2_std,beta_3_std,beta_4_std,beta_5_std,beta_6_std,beta_7_std,beta_8_std,beta_9_std,beta_10_std,beta_11_std,beta_12_std,beta_13_std,beta_14_std,beta_15_std,beta_16_std,beta_17_std,beta_18_std
0.5132641291810941,0.4129181084198437,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.05113417916186074,0.016916570549788564,0.0,0.2691272587466343,0.1287966166858905,0.9191276431083679,0.835530366276914,0.58103007,0.23540696026463426
0.5132641291810941,0.4002306805075017,0.5670895809304238,0.8112264513648837,0.9942329873126049,0.09496347558631317,0.4129181084198437,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.17839292579776933,0.1491733948481353,0.9191276431083679,0.7934276922100285,0.57407657,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.09496347558631317,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.044213763936947294,0.04344482891195691,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.835530366276914,0.5736884299999999,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.031910803537101164,0.016916570549788564,0.0,0.2691272587466343,0.05882352941176457,0.9191276431083679,0.835530366276914,0.570662815,0.20672259404895577
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.044213763936947294,0.12610534409842422,0.012302960399846224,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.835530366276914,0.58103007,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.7920030757401231,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.0,0.05113417916186074,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9032977819442749,0.807101174590391,0.58103007,0.23540696026463426
0.46097654748174527,0.4129181084198437,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9032977819442749,0.835530366276914,0.570662815,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.1337946943483279,0.10726643598615952,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.14340638216070753,0.1491733948481353,0.9191276431083679,0.807101174590391,0.58103007,0.22364607965490568
0.46097654748174527,0.4129181084198437,0.5670895809304238,0.8112264513648837,0.9942329873126049,0.06881968473663967,0.35178777393310495,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.17839292579776933,0.1491733948481353,0.9191276431083679,0.7923120832061996,0.577616315,0.21519053585651704
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7920030757401231,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.33640907343329646,0.1491733948481353,0.9006606340408325,0.835530366276914,0.577616315,0.20672259404895577
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.044598231449442485,0.012687427912341419,0.0,0.2691272587466343,0.12418300653594826,0.9191276431083679,0.835530366276914,0.570662815,0.20875046719249643
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.044598231449442485,0.016916570549788564,0.0,0.17839292579776933,0.1287966166858905,0.9032977819442749,0.8059855655865621,0.577616315,0.21519053585651704
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.044213763936947294,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9032977819442749,0.8344147572730851,0.5736884299999999,0.21519053585651704
0.5132641291810941,0.4129181084198437,0.5670895809304238,0.8112264513648837,0.9942329873126049,0.09496347558631317,0.4129181084198437,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.7934276922100285,0.5736884299999999,0.23540696026463426
0.46097654748174527,0.3648596693579422,0.5670895809304238,0.7958477508650752,0.9938485198001098,0.06766628219915408,0.35178777393310495,0.13341022683583273,0.06612841214917328,0.0,0.12610534409842422,0.010380622837370249,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.7589872959371087,0.58103007,0.2125492952612712
0.46097654748174527,0.47327950788159207,0.5409457900807494,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.044213763936947294,0.05113417916186074,0.012687427912341419,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.835530366276914,0.58103007,0.23540696026463426
0.45751633986928836,0.4002306805075017,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.05113417916186074,0.012687427912341419,0.0,0.33640907343329646,0.12418300653594826,0.8943800926208496,0.835530366276914,0.5704611,0.22364607965490568
0.46097654748174527,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.17839292579776933,0.1491733948481353,0.9191276431083679,0.807101174590391,0.577616315,0.23540696026463426
0.46097654748174527,0.47327950788159207,0.5409457900807494,0.8112264513648837,1.0000000000000329,0.11803152633602508,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.05113417916186074,0.012302960399846224,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.8344147572730851,0.58103007,0.21604918429719622
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.11803152633602508,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9191276431083679,0.835530366276914,0.5704611,0.22364607965490568
0.45751633986928836,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.8050363878872803,0.58103007,0.20428830368746764
0.5132641291810941,0.4002306805075017,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.044213763936947294,0.044598231449442485,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.835530366276914,0.577616315,0.20875046719249643
0.5132641291810941,0.35832372164552356,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.04344482891195691,0.0011534025374855825,0.0,0.33640907343329646,0.1287966166858905,0.9001513123512268,0.835530366276914,0.577616315,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7920030757401231,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9191276431083679,0.8245059569301548,0.58103007,0.21604918429719622
0.46097654748174527,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.33640907343329646,0.1491733948481353,0.9006606340408325,0.835530366276914,0.57407657,0.23540696026463426
0.5132641291810941,0.4002306805075017,0.5409457900807494,0.8112264513648837,0.9942329873126049,0.3498654363706289,0.4129181084198437,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.05113417916186074,0.016916570549788564,0.0,0.17839292579776933,0.1287966166858905,0.9191276431083679,0.7913629055069178,0.58103007,0.21604918429719622
0.5132641291810941,0.4129181084198437,0.5670895809304238,0.7920030757401231,0.9938485198001098,0.3498654363706289,0.4129181084198437,0.13341022683583273,0.10726643598615952,0.0,0.12610534409842422,0.012687427912341419,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.7601029049409376,0.57407657,0.22364607965490568
0.5132641291810941,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.11803152633602508,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.05113417916186074,0.012302960399846224,0.0,0.2691272587466343,0.1287966166858905,0.9191276431083679,0.835530366276914,0.58103007,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7923875432526183,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9032977819442749,0.8334655795738033,0.5736884299999999,0.1893926912250584
0.45751633986928836,0.3648596693579422,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.835530366276914,0.58103007,0.22364607965490568
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.012302960399846224,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.835530366276914,0.577616315,0.19676155762632203
0.46097654748174527,0.47327950788159207,0.5482506728181584,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.044213763936947294,0.044598231449442485,0.016916570549788564,0.0,0.2691272587466343,0.12418300653594826,0.9191276431083679,0.835530366276914,0.52323529,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7920030757401231,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.1337946943483279,0.0884275278738948,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.10649750096116913,0.1491733948481353,0.9191276431083679,0.807101174590391,0.58103007,0.23540696026463426
0.46097654748174527,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9191276431083679,0.835530366276914,0.5271631750000001,0.23540696026463426
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.835530366276914,0.570662815,0.2012823327745766
0.5132641291810941,0.4002306805075017,0.5670895809304238,0.8112264513648837,0.9938485198001098,0.3498654363706289,0.23875432525951332,0.3194925028835071,0.27758554402152896,0.0,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.7923120832061996,0.57276063,0.21604918429719622
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.2691272587466343,0.1491733948481353,0.9191276431083679,0.8344147572730851,0.58103007,0.215233560810277
0.45751633986928836,0.47327950788159207,0.5409457900807494,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.044598231449442485,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.835530366276914,0.5695711849999999,0.2012823327745766
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9191276431083679,0.8344147572730851,0.58103007,0.20347268020054843
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.044213763936947294,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9032977819442749,0.8344147572730851,0.58103007,0.215233560810277
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.17839292579776933,0.1491733948481353,0.9191276431083679,0.807101174590391,0.58103007,0.23540696026463426
0.45751633986928836,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.11803152633602508,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.807101174590391,0.57407657,0.22364607965490568
0.45751633986928836,0.47327950788159207,0.5409457900807494,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.05113417916186074,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9191276431083679,0.807101174590391,0.58103007,0.22364607965490568
0.43867743175702295,0.4002306805075017,0.5482506728181584,0.7923875432526183,1.0000000000000329,0.11803152633602508,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.05113417916186074,0.016916570549788564,0.0,0.33640907343329646,0.1287966166858905,0.9032977819442749,0.835530366276914,0.58103007,0.22364607965490568
0.46097654748174527,0.4129181084198437,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.2691272587466343,0.1491733948481353,0.9032977819442749,0.835530366276914,0.58103007,0.23540696026463426
0.46097654748174527,0.4129181084198437,0.5670895809304238,0.7958477508650752,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.3194925028835071,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.33640907343329646,0.1491733948481353,0.9032977819442749,0.8324834196573616,0.5736884299999999,0.21604918429719622
0.5132641291810941,0.47327950788159207,0.5670895809304238,0.7923875432526183,1.0000000000000329,0.11803152633602508,0.5578623606305387,0.1337946943483279,0.10726643598615952,0.05728565936178381,0.12610534409842422,0.012302960399846224,0.0,0.14340638216070753,0.1491733948481353,0.9191276431083679,0.807101174590391,0.58103007,0.23540696026463426
0.45751633986928836,0.47327950788159207,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.11111111111111151,0.5578623606305387,0.3194925028835071,0.27758554402152896,0.05728565936178381,0.12610534409842422,0.016916570549788564,0.0,0.17839292579776933,0.1491733948481353,0.9191276431083679,0.8059855655865621,0.57407657,0.20428830368746764
0.5132641291810941,0.4129181084198437,0.5670895809304238,0.8112264513648837,1.0000000000000329,0.3498654363706289,0.6197616301422679,0.16493656286043787,0.2791234140715098,0.05728565936178381,0.12610534409842422,0.012687427912341419,0.0,0.33640907343329646,0.1491733948481353,0.9191276431083679,0.835530366276914,0.58103007,0.23540696026463426
